user_id,user_name,match_rank,matched_user_id,matched_user_name,match_score,genre_score,role_score,age_score,location_score,distance_km,genre_matches,role_matches,age_compatible,matched_location
user_083,Deep Purple,5,user_005,Elton John,70.0,0.0,30.0,15,25,0.0,,singer,True,"Pinner, England | London, England"
user_083,Deep Purple,6,user_007,Rolling Stones,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_083,Deep Purple,7,user_013,David Bowie,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_083,Deep Purple,8,user_014,Queen,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_083,Deep Purple,9,user_046,Jimi Hendrix,70.0,0.0,30.0,15,25,0.0,,singer,True,"Seattle, Washington | London, England"
user_083,Deep Purple,10,user_047,Eric Clapton,70.0,0.0,30.0,15,25,0.0,,singer,True,"Ripley, England | London, England"
user_084,The Doors,1,user_003,Michael Jackson,70.0,0.0,30.0,15,25,0.0,,singer,True,"Gary, Indiana | Los Angeles, California"
user_084,The Doors,2,user_046,Jimi Hendrix,70.0,20.0,30.0,15,5,8755.32,Psychedelic Rock|Blues Rock,singer,True,"Seattle, Washington | London, England"
user_084,The Doors,3,user_054,Bruno Mars,70.0,0.0,30.0,15,25,0.0,,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_084,The Doors,4,user_056,Katy Perry,70.0,0.0,30.0,15,25,0.0,,singer,True,"Santa Barbara, California | Los Angeles, California"
user_084,The Doors,5,user_058,Ariana Grande,70.0,0.0,30.0,15,25,0.0,,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_084,The Doors,6,user_061,Kendrick Lamar,70.0,0.0,30.0,15,25,17.76,,singer,True,"Compton, California"
user_084,The Doors,7,user_066,Dr Dre,70.0,0.0,30.0,15,25,17.76,,singer,True,"Compton, California"
user_084,The Doors,8,user_077,Guns N Roses,70.0,0.0,30.0,15,25,0.0,,singer,True,"Los Angeles, California"
user_084,The Doors,9,user_087,The Beach Boys,70.0,0.0,30.0,15,25,18.44,,singer,True,"Hawthorne, California"
user_084,The Doors,10,user_090,Steely Dan,70.0,0.0,30.0,15,25,0.0,,singer,True,"New York City, New York | Los Angeles, California"
user_085,The Who,1,user_007,Rolling Stones,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_085,The Who,2,user_047,Eric Clapton,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"Ripley, England | London, England"
user_085,The Who,3,user_083,Deep Purple,85.0,15.0,30.0,15,25,0.0,Hard Rock,singer,True,"London, England"
user_085,The Who,4,user_086,The Kinks,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_085,The Who,5,user_005,Elton John,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Pinner, England | London, England"
user_085,The Who,6,user_006,Led Zeppelin,80.0,10.0,30.0,15,25,0.0,Hard Rock,singer,True,"London, England"
user_085,The Who,7,user_014,Queen,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_085,The Who,8,user_032,Paul McCartney,80.0,15.0,30.0,15,20,286.91,Rock,singer,True,"Liverpool, England"
user_085,The Who,9,user_034,John Lennon,80.0,15.0,30.0,15,20,286.91,Rock,singer,True,"Liverpool, England"
user_085,The Who,10,user_046,Jimi Hendrix,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Seattle, Washington | London, England"
user_086,The Kinks,1,user_005,Elton John,90.0,20.0,30.0,15,25,0.0,Rock|Pop,singer,True,"Pinner, England | London, England"
user_086,The Kinks,2,user_014,Queen,90.0,20.0,30.0,15,25,0.0,Rock|Pop,singer,True,"London, England"
user_086,The Kinks,3,user_007,Rolling Stones,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_086,The Kinks,4,user_047,Eric Clapton,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"Ripley, England | London, England"
user_086,The Kinks,5,user_085,The Who,85.0,15.0,30.0,15,25,0.0,Rock,singer,True,"London, England"
user_086,The Kinks,6,user_013,David Bowie,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_086,The Kinks,7,user_032,Paul McCartney,80.0,30.0,30.0,15,5,286.91,Rock|Pop,singer,True,"Liverpool, England"
user_086,The Kinks,8,user_034,John Lennon,80.0,30.0,30.0,15,5,286.91,Rock|Pop,singer,True,"Liverpool, England"
user_086,The Kinks,9,user_046,Jimi Hendrix,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Seattle, Washington | London, England"
user_086,The Kinks,10,user_052,Adele,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_087,The Beach Boys,1,user_003,Michael Jackson,77.5,7.5,30.0,15,25,18.44,Pop,singer,True,"Gary, Indiana | Los Angeles, California"
user_087,The Beach Boys,2,user_056,Katy Perry,75.0,20.0,30.0,0,25,18.44,Rock|Pop,singer,False,"Santa Barbara, California | Los Angeles, California"
user_087,The Beach Boys,3,user_032,Paul McCartney,70.0,20.0,30.0,15,5,8488.85,Rock|Pop,singer,True,"Liverpool, England"
user_087,The Beach Boys,4,user_033,George Harrison,70.0,20.0,30.0,15,5,8488.85,Rock|Pop,singer,True,"Liverpool, England"
user_087,The Beach Boys,5,user_034,John Lennon,70.0,20.0,30.0,15,5,8488.85,Rock|Pop,singer,True,"Liverpool, England"
user_087,The Beach Boys,6,user_035,Ringo Starr,70.0,20.0,30.0,15,5,8488.85,Rock|Pop,singer,True,"Liverpool, England"
user_087,The Beach Boys,7,user_077,Guns N Roses,70.0,0.0,30.0,15,25,18.44,,singer,True,"Los Angeles, California"
user_087,The Beach Boys,8,user_084,The Doors,70.0,0.0,30.0,15,25,18.44,,singer,True,"Los Angeles, California"
user_087,The Beach Boys,9,user_086,The Kinks,70.0,20.0,30.0,15,5,8773.76,Rock|Pop,singer,True,"London, England"
user_087,The Beach Boys,10,user_090,Steely Dan,70.0,0.0,30.0,15,25,18.44,,singer,True,"New York City, New York | Los Angeles, California"
user_088,Simon Garfunkel,1,user_004,Madonna,55.0,0.0,15.0,15,25,13.17,,singer,True,"Bay City, Michigan | New York City, New York"
user_088,Simon Garfunkel,2,user_009,Mariah Carey,55.0,0.0,15.0,15,25,13.17,,singer,True,"Huntington, New York | New York City, New York"
user_088,Simon Garfunkel,3,user_015,Bob Dylan,55.0,0.0,15.0,15,25,13.17,,singer,True,"Duluth, Minnesota | New York City, New York"
user_088,Simon Garfunkel,4,user_020,Rihanna,55.0,0.0,15.0,15,25,13.17,,singer,True,"Saint Michael, Barbados | New York City, New York"
user_088,Simon Garfunkel,5,user_023,Jay Z,55.0,0.0,15.0,15,25,10.44,,singer,True,"Brooklyn, New York"
user_088,Simon Garfunkel,6,user_036,Frank Sinatra,55.0,0.0,15.0,15,25,14.87,,singer,True,"Hoboken, New Jersey"
user_088,Simon Garfunkel,7,user_055,Lady Gaga,55.0,0.0,15.0,15,25,13.17,,singer,True,"New York City, New York"
user_088,Simon Garfunkel,8,user_063,Nicki Minaj,55.0,0.0,15.0,15,25,0.0,,singer,True,"Port of Spain, Trinidad | Queens, New York"
user_088,Simon Garfunkel,9,user_064,Cardi B,55.0,0.0,15.0,15,25,11.32,,singer,True,"Bronx, New York"
user_088,Simon Garfunkel,10,user_072,Beastie Boys,55.0,0.0,15.0,15,25,13.17,,singer,True,"New York City, New York"
user_089,Hall Oates,1,user_012,Whitney Houston,82.0,15.0,30.0,15,22,120.63,R&B|Soul,singer,True,"Newark, New Jersey"
user_089,Hall Oates,2,user_016,Aretha Franklin,80.0,20.0,30.0,15,15,710.27,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_089,Hall Oates,3,user_038,Marvin Gaye,80.0,20.0,30.0,15,15,710.27,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_089,Hall Oates,4,user_039,James Brown,80.0,20.0,30.0,15,15,944.91,R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_089,Hall Oates,5,user_003,Michael Jackson,75.0,15.0,30.0,15,15,3843.25,R&B|Soul,singer,True,"Gary, Indiana | Los Angeles, California"
user_089,Hall Oates,6,user_009,Mariah Carey,75.0,20.0,30.0,3.0,22,129.62,R&B|Soul,singer,False,"Huntington, New York | New York City, New York"
user_089,Hall Oates,7,user_010,Stevie Wonder,75.0,15.0,30.0,15,15,710.27,R&B|Soul,singer,True,"Saginaw, Michigan | Detroit, Michigan"
user_089,Hall Oates,8,user_037,Ray Charles,75.0,15.0,30.0,15,15,3819.31,R&B|Soul,singer,True,"Albany, Georgia | Seattle, Washington"
user_089,Hall Oates,9,user_040,Tina Turner,75.0,15.0,30.0,15,15,1300.53,R&B|Soul,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_089,Hall Oates,10,user_041,Diana Ross,75.0,15.0,30.0,15,15,710.27,R&B|Soul,singer,True,"Detroit, Michigan"
user_090,Steely Dan,1,user_003,Michael Jackson,70.0,0.0,30.0,15,25,0.0,,singer,True,"Gary, Indiana | Los Angeles, California"
user_090,Steely Dan,2,user_053,Ed Sheeran,70.0,10.0,30.0,15,15,8755.32,Soft Rock,singer,True,"Halifax, England | London, England"
user_090,Steely Dan,3,user_054,Bruno Mars,70.0,0.0,30.0,15,25,0.0,,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_090,Steely Dan,4,user_056,Katy Perry,70.0,0.0,30.0,15,25,0.0,,singer,True,"Santa Barbara, California | Los Angeles, California"
user_090,Steely Dan,5,user_058,Ariana Grande,70.0,0.0,30.0,15,25,0.0,,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_090,Steely Dan,6,user_061,Kendrick Lamar,70.0,0.0,30.0,15,25,17.76,,singer,True,"Compton, California"
user_090,Steely Dan,7,user_065,Snoop Dogg,70.0,0.0,30.0,15,25,31.99,,singer,True,"Long Beach, California"
user_090,Steely Dan,8,user_066,Dr Dre,70.0,0.0,30.0,15,25,17.76,,singer,True,"Compton, California"
user_090,Steely Dan,9,user_077,Guns N Roses,70.0,0.0,30.0,15,25,0.0,,singer,True,"Los Angeles, California"
user_090,Steely Dan,10,user_079,Bon Jovi,70.0,10.0,30.0,15,15,3911.41,Pop Rock,singer,True,"Sayreville, New Jersey"
user_091,Genesis,1,user_008,Pink Floyd,62.5,15.0,7.5,15,25,0.0,Progressive Rock,singer|producer,True,"London, England"
user_091,Genesis,2,user_092,Phil Collins,61.0,15.0,6.0,15,25,0.0,Pop Rock,singer,True,"London, England"
user_091,Genesis,3,user_093,Peter Gabriel,60.0,10.0,10.0,15,25,37.46,Progressive Rock,singer,True,"Chobham, England"
user_091,Genesis,4,user_005,Elton John,50.0,0.0,10.0,15,25,0.0,,singer,True,"Pinner, England | London, England"
user_091,Genesis,5,user_006,Led Zeppelin,50.0,0.0,10.0,15,25,0.0,,singer,True,"London, England"
user_091,Genesis,6,user_007,Rolling Stones,50.0,0.0,10.0,15,25,0.0,,singer,True,"London, England"
user_091,Genesis,7,user_013,David Bowie,50.0,0.0,10.0,15,25,0.0,,singer,True,"London, England"
user_091,Genesis,8,user_014,Queen,50.0,0.0,10.0,15,25,0.0,,singer,True,"London, England"
user_091,Genesis,9,user_046,Jimi Hendrix,50.0,0.0,10.0,15,25,0.0,,singer,True,"Seattle, Washington | London, England"
user_091,Genesis,10,user_047,Eric Clapton,50.0,0.0,10.0,15,25,0.0,,singer,True,"Ripley, England | London, England"
user_092,Phil Collins,1,user_091,Genesis,61.0,15.0,6.0,15,25,0.0,Pop Rock,singer,True,"London, England"
user_092,Phil Collins,2,user_008,Pink Floyd,58.75,0.0,18.75,15,25,0.0,,musician|songwriter|singer|drummer|composer,True,"London, England"
user_092,Phil Collins,3,user_024,Fleetwood Mac,58.0,20.0,18.0,15,5,8755.32,Pop Rock|Soft Rock,songwriter|singer|drummer,True,"London, England | Los Angeles, California"
user_092,Phil Collins,4,user_005,Elton John,46.0,0.0,6.0,15,25,0.0,,singer,True,"Pinner, England | London, England"
user_092,Phil Collins,5,user_006,Led Zeppelin,46.0,0.0,6.0,15,25,0.0,,singer,True,"London, England"
user_092,Phil Collins,6,user_007,Rolling Stones,46.0,0.0,6.0,15,25,0.0,,singer,True,"London, England"
user_092,Phil Collins,7,user_013,David Bowie,46.0,0.0,6.0,15,25,0.0,,singer,True,"London, England"
user_092,Phil Collins,8,user_047,Eric Clapton,46.0,0.0,6.0,15,25,0.0,,singer,True,"Ripley, England | London, England"
user_092,Phil Collins,9,user_081,Iron Maiden,46.0,0.0,6.0,15,25,0.0,,singer,True,"London, England"
user_092,Phil Collins,10,user_083,Deep Purple,46.0,0.0,6.0,15,25,0.0,,singer,True,"London, England"
user_093,Peter Gabriel,1,user_013,David Bowie,90.0,20.0,30.0,15,25,37.46,Pop|Art Rock,singer,True,"London, England"
user_093,Peter Gabriel,2,user_005,Elton John,80.0,10.0,30.0,15,25,37.46,Pop,singer,True,"Pinner, England | London, England"
user_093,Peter Gabriel,3,user_014,Queen,80.0,10.0,30.0,15,25,37.46,Pop,singer,True,"London, England"
user_093,Peter Gabriel,4,user_052,Adele,80.0,10.0,30.0,15,25,37.46,Pop,singer,True,"London, England"
user_093,Peter Gabriel,5,user_053,Ed Sheeran,80.0,10.0,30.0,15,25,37.46,Pop,singer,True,"Halifax, England | London, England"
user_093,Peter Gabriel,6,user_086,The Kinks,80.0,10.0,30.0,15,25,37.46,Pop,singer,True,"London, England"
user_093,Peter Gabriel,7,user_099,Dua Lipa,80.0,10.0,30.0,15,25,37.46,Pop,singer,True,"London, England"
user_093,Peter Gabriel,8,user_028,Radiohead,77.0,10.0,30.0,15,22,59.46,Art Rock,singer,True,"Abingdon, England"
user_093,Peter Gabriel,9,user_032,Paul McCartney,75.0,10.0,30.0,15,20,280.66,Pop,singer,True,"Liverpool, England"
user_093,Peter Gabriel,10,user_033,George Harrison,75.0,10.0,30.0,15,20,280.66,Pop,singer,True,"Liverpool, England"
user_094,Kate Bush,1,user_005,Elton John,70.0,0.0,30.0,15,25,19.36,,singer,True,"Pinner, England | London, England"
user_094,Kate Bush,2,user_006,Led Zeppelin,70.0,0.0,30.0,15,25,19.36,,singer,True,"London, England"
user_094,Kate Bush,3,user_007,Rolling Stones,70.0,0.0,30.0,15,25,19.36,,singer,True,"London, England"
user_094,Kate Bush,4,user_013,David Bowie,70.0,0.0,30.0,15,25,19.36,,singer,True,"London, England"
user_094,Kate Bush,5,user_014,Queen,70.0,0.0,30.0,15,25,19.36,,singer,True,"London, England"
user_094,Kate Bush,6,user_046,Jimi Hendrix,70.0,0.0,30.0,15,25,19.36,,singer,True,"Seattle, Washington | London, England"
user_094,Kate Bush,7,user_047,Eric Clapton,70.0,0.0,30.0,15,25,19.36,,singer,True,"Ripley, England | London, England"
user_094,Kate Bush,8,user_052,Adele,70.0,0.0,30.0,15,25,19.36,,singer,True,"London, England"
user_094,Kate Bush,9,user_053,Ed Sheeran,70.0,0.0,30.0,15,25,19.36,,singer,True,"Halifax, England | London, England"
user_094,Kate Bush,10,user_081,Iron Maiden,70.0,0.0,30.0,15,25,19.36,,singer,True,"London, England"
user_095,Björk,1,user_094,Kate Bush,75.0,15.0,30.0,15,15,1904.92,Art Pop|Alternative,singer,True,"Bexleyheath, England"
user_095,Björk,2,user_003,Michael Jackson,67.5,7.5,30.0,15,15,6931.45,Pop,singer,True,"Gary, Indiana | Los Angeles, California"
user_095,Björk,3,user_004,Madonna,67.5,7.5,30.0,15,15,4202.86,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_095,Björk,4,user_009,Mariah Carey,67.5,7.5,30.0,15,15,4202.86,Pop,singer,True,"Huntington, New York | New York City, New York"
user_095,Björk,5,user_011,Prince,67.5,7.5,30.0,15,15,4748.51,Pop,singer,True,"Minneapolis, Minnesota"
user_095,Björk,6,user_012,Whitney Houston,67.5,7.5,30.0,15,15,4209.11,Pop,singer,True,"Newark, New Jersey"
user_095,Björk,7,user_014,Queen,67.5,7.5,30.0,15,15,1889.72,Pop,singer,True,"London, England"
user_095,Björk,8,user_033,George Harrison,67.5,7.5,30.0,15,15,1605.88,Pop,singer,True,"Liverpool, England"
user_095,Björk,9,user_034,John Lennon,67.5,7.5,30.0,15,15,1605.88,Pop,singer,True,"Liverpool, England"
user_095,Björk,10,user_040,Tina Turner,67.5,7.5,30.0,15,15,5173.95,Pop,singer,True,"Nutbush, Tennessee | St. Louis, Missouri"
user_096,Amy Winehouse,1,user_052,Adele,90.0,20.0,30.0,15,25,0.0,R&B|Soul,singer,True,"London, England"
user_096,Amy Winehouse,2,user_005,Elton John,70.0,0.0,30.0,15,25,0.0,,singer,True,"Pinner, England | London, England"
user_096,Amy Winehouse,3,user_006,Led Zeppelin,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_096,Amy Winehouse,4,user_007,Rolling Stones,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_096,Amy Winehouse,5,user_009,Mariah Carey,70.0,20.0,30.0,15,5,5570.24,R&B|Soul,singer,True,"Huntington, New York | New York City, New York"
user_096,Amy Winehouse,6,user_013,David Bowie,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_096,Amy Winehouse,7,user_014,Queen,70.0,0.0,30.0,15,25,0.0,,singer,True,"London, England"
user_096,Amy Winehouse,8,user_016,Aretha Franklin,70.0,20.0,30.0,15,5,6035.75,R&B|Soul,singer,True,"Memphis, Tennessee | Detroit, Michigan"
user_096,Amy Winehouse,9,user_038,Marvin Gaye,70.0,20.0,30.0,15,5,6035.75,R&B|Soul,singer,True,"Washington, D.C. | Detroit, Michigan"
user_096,Amy Winehouse,10,user_039,James Brown,70.0,20.0,30.0,15,5,6636.41,R&B|Soul,singer,True,"Barnwell, South Carolina | Augusta, Georgia"
user_097,Lana Del Rey,1,user_056,Katy Perry,80.0,10.0,30.0,15,25,0.0,Rock,singer,True,"Santa Barbara, California | Los Angeles, California"
user_097,Lana Del Rey,2,user_087,The Beach Boys,80.0,10.0,30.0,15,25,18.44,Rock,singer,True,"Hawthorne, California"
user_097,Lana Del Rey,3,user_049,Neil Young,75.0,10.0,30.0,15,20,321.0,Rock,singer,True,"Toronto, Canada | California, USA"
user_097,Lana Del Rey,4,user_003,Michael Jackson,70.0,0.0,30.0,15,25,0.0,,singer,True,"Gary, Indiana | Los Angeles, California"
user_097,Lana Del Rey,5,user_005,Elton John,70.0,10.0,30.0,15,15,8755.32,Rock,singer,True,"Pinner, England | London, England"
user_097,Lana Del Rey,6,user_007,Rolling Stones,70.0,10.0,30.0,15,15,8755.32,Rock,singer,True,"London, England"
user_097,Lana Del Rey,7,user_014,Queen,70.0,10.0,30.0,15,15,8755.32,Rock,singer,True,"London, England"
user_097,Lana Del Rey,8,user_015,Bob Dylan,70.0,10.0,30.0,15,15,3935.54,Rock,singer,True,"Duluth, Minnesota | New York City, New York"
user_097,Lana Del Rey,9,user_029,U2,70.0,10.0,30.0,15,15,8304.42,Rock,singer,True,"Dublin, Ireland"
user_097,Lana Del Rey,10,user_030,Bruce Springsteen,70.0,10.0,30.0,15,15,3917.24,Rock,singer,True,"Freehold, New Jersey"
user_098,Billie Eilish,1,user_056,Katy Perry,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_098,Billie Eilish,2,user_058,Ariana Grande,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_098,Billie Eilish,3,user_087,The Beach Boys,80.0,10.0,30.0,15,25,18.44,Pop,singer,True,"Hawthorne, California"
user_098,Billie Eilish,4,user_003,Michael Jackson,77.5,7.5,30.0,15,25,0.0,Pop,singer,True,"Gary, Indiana | Los Angeles, California"
user_098,Billie Eilish,5,user_054,Bruno Mars,77.5,7.5,30.0,15,25,0.0,Pop,singer,True,"Honolulu, Hawaii | Los Angeles, California"
user_098,Billie Eilish,6,user_095,Björk,75.0,15.0,30.0,15,15,6931.45,Pop|Alternative,singer,True,"Reykjavík, Iceland"
user_098,Billie Eilish,7,user_002,Elvis Presley,70.0,10.0,30.0,15,15,2574.46,Pop,singer,True,"Tupelo, Mississippi | Memphis, Tennessee"
user_098,Billie Eilish,8,user_004,Madonna,70.0,10.0,30.0,15,15,3935.54,Pop,singer,True,"Bay City, Michigan | New York City, New York"
user_098,Billie Eilish,9,user_005,Elton John,70.0,10.0,30.0,15,15,8755.32,Pop,singer,True,"Pinner, England | London, England"
user_098,Billie Eilish,10,user_009,Mariah Carey,70.0,10.0,30.0,15,15,3935.54,Pop,singer,True,"Huntington, New York | New York City, New York"
user_099,Dua Lipa,1,user_005,Elton John,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Pinner, England | London, England"
user_099,Dua Lipa,2,user_013,David Bowie,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_099,Dua Lipa,3,user_014,Queen,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_099,Dua Lipa,4,user_052,Adele,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_099,Dua Lipa,5,user_053,Ed Sheeran,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"Halifax, England | London, England"
user_099,Dua Lipa,6,user_056,Katy Perry,80.0,20.0,30.0,15,15,8755.32,Disco|Pop,singer,True,"Santa Barbara, California | Los Angeles, California"
user_099,Dua Lipa,7,user_086,The Kinks,80.0,10.0,30.0,15,25,0.0,Pop,singer,True,"London, England"
user_099,Dua Lipa,8,user_093,Peter Gabriel,80.0,10.0,30.0,15,25,37.46,Pop,singer,True,"Chobham, England"
user_099,Dua Lipa,9,user_032,Paul McCartney,75.0,10.0,30.0,15,20,286.91,Pop,singer,True,"Liverpool, England"
user_099,Dua Lipa,10,user_033,George Harrison,75.0,10.0,30.0,15,20,286.91,Pop,singer,True,"Liverpool, England"
user_100,SZA,1,user_012,Whitney Houston,77.5,7.5,30.0,15,25,7.89,R&B,singer,True,"Newark, New Jersey"
user_100,SZA,2,user_020,Rihanna,77.5,7.5,30.0,15,25,22.22,R&B,singer,True,"Saint Michael, Barbados | New York City, New York"
user_100,SZA,3,user_009,Mariah Carey,72.5,10.0,30.0,7.5,25,22.22,R&B,singer,False,"Huntington, New York | New York City, New York"
user_100,SZA,4,user_055,Lady Gaga,70.0,0.0,30.0,15,25,22.22,,singer,True,"New York City, New York"
user_100,SZA,5,user_070,Wu Tang Clan,70.0,0.0,30.0,15,25,18.38,,singer,True,"Staten Island, New York"
user_100,SZA,6,user_072,Beastie Boys,70.0,0.0,30.0,15,25,22.22,,singer,True,"New York City, New York"
user_100,SZA,7,user_038,Marvin Gaye,65.0,15.0,30.0,15,5,751.2,R&B,singer,True,"Washington, D.C. | Detroit, Michigan"
user_100,SZA,8,user_057,Justin Bieber,65.0,15.0,30.0,15,5,1184.24,R&B,singer,True,"London, Ontario, Canada | Atlanta, Georgia"
user_100,SZA,9,user_058,Ariana Grande,65.0,15.0,30.0,15,5,3913.35,R&B,singer,True,"Boca Raton, Florida | Los Angeles, California"
user_100,SZA,10,user_063,Nicki Minaj,65.0,0.0,30.0,15,20,34.8,,singer,True,"Port of Spain, Trinidad | Queens, New York"
